0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0984587248722337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0984587248722337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2196917449744469,0.8787669798977868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098458724872234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4393834899488938,0.6590752349233399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0984587248722337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590752349233401,0.4393834899488938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098458724872234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787669798977876,0.2196917449744461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0984587248722335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098458724872234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0984587248722335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098458724872234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2196917449744461,0.8787669798977876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0984587248722335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43938348994889254,0.6590752349233419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0984587248722333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590752349233419,0.4393834899488922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098458724872234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787669798977876,0.2196917449744457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0984587248722346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0984587248722333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333333333333337,0.6499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666674,0.21666666666666606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166666666666659,0.8666666666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500000000000014,0.4333333333333321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333333333333318,0.6500000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666643,0.21666666666666953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666953,0.8666666666666643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500000000000014,0.4333333333333318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.071414482860317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071414482860317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428486897161902,0.4285657931441267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714144828603167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714144828603167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428289657206354,0.8571315862882534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714144828603167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571315862882534,0.2142828965720636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714144828603167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714144828603167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42856579314412707,0.6428486897161898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071414482860317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714144828603167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714144828603167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714144828603167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428486897161901,0.4285657931441272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714144828603167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071414482860317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428289657206262,0.8571315862882541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071414482860317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571315862882541,0.21428289657206262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071414482860317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071414482860317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42856579314412857,0.6428486897161885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714144828603165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071414482860317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0618620533798933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8494896427039149,0.2123724106759784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371172320279365,0.4247448213519568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061862053379893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42474482135195774,0.6371172320279357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061862053379893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2123724106759797,0.8494896427039136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061862053379893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061862053379893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061862053379893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8494896427039155,0.2123724106759779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371172320279337,0.4247448213519594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061862053379893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061862053379893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4247448213519594,0.6371172320279337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2123724106759779,0.8494896427039155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618620533798935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05409255338946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05409255338946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05409255338946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05409255338946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05409255338946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05409255338946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05409255338946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540925533894594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05409255338946
0.0,0.0,0.0,0.0,0.0,1.019803902718557,1.019803902718557,1.019803902718557,1.019803902718557,1.019803902718557,1.019803902718557,1.019803902718557,1.019803902718557,1.019803902718557,1.019803902718557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019803902718557,1.0198039027185568,1.019803902718557,1.0198039027185568,1.019803902718557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019803902718557,1.0198039027185568,1.019803902718557,1.0198039027185568,1.019803902718557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0770329614269007,1.0770329614269007,0.5385164807134505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385164807134505,1.0770329614269007,1.0770329614269007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077032961426901,1.0770329614269007,0.5385164807134505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385164807134505,1.0770329614269007,1.077032961426901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
